,ns,host,time,value,plugin_running_on,swan_loadpoint_qps,achieved_qps_percent,swan_experiment,swan_aggressor_name,swan_phase,swan_repetition,throughputs
123,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 01:20:58.896,66.3,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 15;,0,
124,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 04:54:05.374,157.1,ovh8,500000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 19;,0,
125,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 05:47:48.678,109.0,ovh8,150000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 5;,0,
126,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 06:14:41.949,123.1,ovh8,225000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 8;,0,
127,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 18:23:15.861,252.6,ovh8,225000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 8;,0,
128,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 06:59:05.139,361.936154,ovh8,350000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 13;,0,
129,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 01:56:32.269,66.3,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 19;,0,
130,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 20:45:27.241,98.9,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 4;,0,
131,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 20:54:23.738,182.7,ovh8,150000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 5;,0,
132,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 20:18:36.804,256.3,ovh8,50000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 1;,0,
133,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 19:52:02.675,474.930899,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 18;,0,
134,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 14:05:41.698,355.2,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 19;,0,
135,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 07:25:37.342,308.5,ovh8,425000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 16;,0,
136,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 14:58:54.731,282.3,ovh8,150000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 5;,0,
137,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 14:58:54.731,91.6,ovh8,150000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 5;,0,
138,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 06:50:09.093,60.2,ovh8,325000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 12;,0,
139,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 00:09:48.472,256.5,ovh8,200000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 7;,0,
140,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 11:26:41.716,54.8,ovh8,50000,100.03%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 1;,0,
141,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 17:38:47.125,204.0,ovh8,100000,99.96%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 3;,0,
142,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 18:58:37.598,114.9,ovh8,325000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 12;,0,
143,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 19:43:11.386,66.3,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 17;,0,
144,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 06:23:33.363,75.2,ovh8,250000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 9;,0,
145,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 12:46:08.084,326.258237,ovh8,275000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 10;,0,
146,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 15:43:20.514,60.2,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 10;,0,
147,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 19:43:11.386,68.4,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 17;,0,
148,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 21:20:58.112,305.352485,ovh8,225000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 8;,0,
149,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 21:47:40.008,337.4,ovh8,300000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 11;,0,
150,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 16:01:08.980,359.2,ovh8,325000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 12;,0,34.0
151,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 19:52:02.675,252.6,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 18;,0,
152,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 16:45:37.350,163.4,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 17;,0,17.0
153,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 18:05:28.632,161.4,ovh8,175000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 6;,0,
154,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 03:16:30.758,300.614393,ovh8,225000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 8;,0,
155,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 06:23:33.363,264.2,ovh8,250000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 9;,0,
156,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 06:14:41.949,301.5,ovh8,225000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 8;,0,
157,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 03:25:18.032,175.9,ovh8,250000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 9;,0,
158,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 12:28:30.842,103.2,ovh8,225000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 8;,0,
159,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 20:09:45.840,98.6,ovh8,25000,99.94%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 0;,0,
160,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 12:37:17.136,114.1,ovh8,250000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 9;,0,
161,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 23:16:31.874,262.844584,ovh8,50000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 1;,0,
162,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 16:01:08.980,291.9,ovh8,325000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 12;,0,34.0
163,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 00:27:31.613,180.6,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 9;,0,
164,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 16:54:28.487,485.965137,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 18;,0,
165,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 12:10:52.156,291.6,ovh8,175000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 6;,0,
166,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 00:27:31.613,247.6,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 9;,0,
167,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 18:23:15.861,51.2,ovh8,225000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 8;,0,
168,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 16:27:49.703,398.7,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 15;,0,
169,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 12:10:52.156,100.0,ovh8,175000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 6;,0,
170,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 01:29:53.940,92.0,ovh8,425000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 16;,0,
171,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 13:39:11.150,309.4,ovh8,425000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 16;,0,
172,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 11:17:51.811,95.8,ovh8,25000,100.05%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 0;,0,
173,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 11:26:41.716,262.1,ovh8,50000,100.03%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 1;,0,
174,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 22:41:07.664,368.3,ovh8,450000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 17;,0,
175,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 21:29:55.162,200.9,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 9;,0,
176,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 01:47:44.393,449.29956,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 18;,0,
177,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 04:09:40.460,314.9,ovh8,375000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 14;,0,
178,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 12:10:52.156,47.1,ovh8,175000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 6;,0,
179,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 20:45:27.241,159.4,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 4;,0,
180,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 07:43:23.736,254.7,ovh8,475000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 18;,0,
181,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 21:56:36.823,201.1,ovh8,325000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 12;,0,
182,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 17:56:31.171,158.5,ovh8,150000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 5;,0,
183,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 20:54:23.738,54.8,ovh8,150000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 5;,0,
184,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 18:05:28.632,235.3,ovh8,175000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 6;,0,
185,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 01:20:58.896,406.632147,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 15;,0,
186,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 15:52:11.228,280.1,ovh8,300000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 11;,0,
187,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 22:32:15.710,426.199743,ovh8,425000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 16;,0,
188,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 11:17:51.811,200.1,ovh8,25000,100.05%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 0;,0,
189,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 16:45:37.350,205.5,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 17;,0,17.0
190,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 12:10:52.156,161.1,ovh8,175000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 6;,0,
191,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 14:32:25.926,282.5,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 2;,0,1136.0
192,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 23:34:21.863,223.0,ovh8,100000,100.03%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 3;,0,
193,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 03:42:56.207,193.8,ovh8,300000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 11;,0,
194,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 05:21:04.520,46.9,ovh8,75000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 2;,0,
195,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 19:16:26.596,390.592662,ovh8,375000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 14;,0,
196,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 12:46:08.084,271.2,ovh8,275000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 10;,0,
197,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 01:20:58.896,132.6,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 15;,0,
198,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 02:41:01.383,103.8,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 4;,0,
199,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 01:20:58.896,60.2,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 15;,0,
200,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 23:52:04.515,49.7,ovh8,150000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 5;,0,
201,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 04:54:05.374,388.5,ovh8,500000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 19;,0,
202,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 12:37:17.136,54.8,ovh8,250000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 9;,0,
203,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 17:29:55.291,96.3,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 2;,0,
204,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 01:38:45.496,440.129354,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 17;,0,
205,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 15:52:11.228,60.2,ovh8,300000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 11;,0,
206,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 11:17:51.811,213.0,ovh8,25000,100.05%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 0;,0,
207,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 13:03:47.915,60.7,ovh8,325000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 12;,0,
208,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 04:45:10.146,120.8,ovh8,475000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 18;,0,
209,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 07:25:37.342,403.360412,ovh8,425000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 16;,0,
210,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 18:40:55.668,271.6,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 10;,0,
211,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 12:19:40.879,101.5,ovh8,200000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 7;,0,
212,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 23:07:42.053,54.8,ovh8,25000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 0;,0,
213,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 02:14:22.961,223.5,ovh8,50000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 1;,0,
214,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 06:59:05.139,60.2,ovh8,350000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 13;,0,
215,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 00:36:26.449,108.7,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 10;,0,
216,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 21:47:40.008,111.8,ovh8,300000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 11;,0,
217,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 04:54:05.374,66.3,ovh8,500000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 19;,0,
218,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 13:21:30.640,383.04962,ovh8,375000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 14;,0,
219,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 00:54:12.398,290.5,ovh8,325000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 12;,0,
220,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 13:30:20.053,401.533663,ovh8,400000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 15;,0,
221,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 19:25:22.636,147.7,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 15;,0,
222,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 12:55:00.541,256.2,ovh8,300000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 11;,0,
223,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 07:34:28.522,354.9,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 17;,0,
224,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 14:14:35.779,54.8,ovh8,25000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 0;,0,
225,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 04:18:32.429,226.9,ovh8,400000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 15;,0,
226,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 18:05:28.632,217.4,ovh8,175000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 6;,0,
227,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 04:00:43.760,281.5,ovh8,350000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 13;,0,
228,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 22:05:29.615,209.7,ovh8,350000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 13;,0,
229,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 04:54:05.374,176.7,ovh8,500000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 19;,0,
230,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 13:56:51.150,249.7,ovh8,475000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 18;,0,
231,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 05:12:01.926,99.1,ovh8,50000,100.04%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 1;,0,
232,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 07:43:23.736,66.3,ovh8,475000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 18;,0,
233,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 23:43:12.437,209.0,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 4;,0,
234,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 02:32:04.545,43.9,ovh8,100000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 3;,0,
235,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 05:56:43.812,106.7,ovh8,175000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 6;,0,
236,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 06:59:05.139,132.8,ovh8,350000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 13;,0,
237,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 04:36:19.196,144.6,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 17;,0,
238,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 06:05:42.980,113.2,ovh8,200000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 7;,0,
239,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 14:58:54.731,103.5,ovh8,150000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 5;,0,
240,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 23:25:25.146,203.0,ovh8,75000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 2;,0,
241,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 06:05:42.980,110.0,ovh8,200000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 7;,0,
242,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-20 01:29:53.940,426.4,ovh8,425000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 16;,0,
243,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 20:36:31.538,226.3,ovh8,100000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 3;,0,
244,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 04:09:40.460,288.5,ovh8,375000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 14;,0,
245,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 04:45:10.146,172.9,ovh8,475000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 18;,0,
